a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_train_time,b_train_time_WS,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
17,0.384554537,0.420527563,0.217134472,1.402612564,1.414782773,1.429946669,0.377694993,0.410133514,0.222829514,0.515363768,1.754977234,0.489199348,19,103,2198.370979,0.143482924,2198.227496,64,0.0003,0,0.1,TRUE
18,0.334301788,0.420527563,0.217134472,1.38782574,1.414782773,1.429946669,0.336335582,0.410133514,0.222829514,0.515363768,1.754977234,0.489199348,36,126,2179.965383,0.142843962,2179.822539,64,0.0003,0,0.1,FALSE
19,0.422590983,0.420527563,0.414556013,1.424528049,1.414782773,1.416592922,0.409080705,0.410133514,0.400009097,0.515363768,1.754977234,0.489199348,74,162,2355.076377,0.143183947,2354.933193,64,0.0003,0.02,0.1,TRUE
20,0.193775462,0.420527563,0.132235225,1.415013901,1.414782773,1.438405561,0.205467556,0.410133514,0.114893817,0.515363768,1.754977234,0.489199348,2,509,9264.627782,0.142690897,9264.485091,64,0.0003,0.02,0.1,FALSE
21,0.441903421,0.420527563,0.426579546,1.460473539,1.414782773,1.486616012,0.416435505,0.410133514,0.408781671,0.515363768,1.754977234,0.489199348,57,96,1969.529319,0.141902924,1969.387416,64,0.0003,0.1,0.1,TRUE
22,0.218239486,0.420527563,-0.009699836,1.249775838,1.414782773,1.419379958,0.220085067,0.410133514,-0.004169805,0.515363768,1.754977234,0.489199348,4,508,10562.15619,0.141662836,10562.01452,64,0.0003,0.1,0.1,FALSE
23,0.428918052,0.420527563,0.401752936,1.419777295,1.414782773,1.515217172,0.414242911,0.410133514,0.395385262,0.515363768,1.754977234,0.489199348,55,97,1889.545071,0.141272068,1889.403799,64,0.0003,0.5,0.1,TRUE
24,0.350919233,0.420527563,0.294178279,1.485640645,1.414782773,1.523664928,0.344663853,0.410133514,0.285758919,0.515363768,1.754977234,0.489199348,459,508,8816.983058,0.142049074,8816.841009,64,0.0003,0.5,0.1,FALSE
25,0.291630471,0.420527563,0.217134485,1.408540979,1.414782773,1.429946642,0.29717138,0.410133514,0.22282953,0.515363768,1.754977234,0.489199348,10,70,2027.507314,0.141019821,2027.366294,64,0.0003,0,10,TRUE
26,0.326089977,0.420527563,0.217134472,1.348067957,1.414782773,1.429946669,0.319324282,0.410133514,0.222829514,0.515363768,1.754977234,0.489199348,29,103,2103.070527,0.14159894,2102.928928,64,0.0003,0,10,FALSE
27,0.422065713,0.420527563,0.414310145,1.427537918,1.414782773,1.417152861,0.412151842,0.410133514,0.39994486,0.515363768,1.754977234,0.489199348,93,192,2753.834019,0.145212889,2753.688806,64,0.0003,0.02,10,TRUE
28,0.360507581,0.420527563,0.364512018,1.512448354,1.414782773,1.47627939,0.337816038,0.410133514,0.294528719,0.515363768,1.754977234,0.489199348,215,510,9315.287009,0.144849777,9315.142159,64,0.0003,0.02,10,FALSE
29,0.431620443,0.420527563,0.432879278,1.437830217,1.414782773,1.439570618,0.411928611,0.410133514,0.411212558,0.515363768,1.754977234,0.489199348,64,88,1869.988975,0.143124104,1869.845851,64,0.0003,0.1,10,TRUE
30,0.279242819,0.420527563,0.175263078,1.468844421,1.414782773,1.436759583,0.261090127,0.410133514,0.169917255,0.515363768,1.754977234,0.489199348,282,510,8039.375968,0.14400506,8039.231963,64,0.0003,0.1,10,FALSE
31,0.422381507,0.420527563,0.422496035,1.430465145,1.414782773,1.42791557,0.411926637,0.410133514,0.409616001,0.515363768,1.754977234,0.489199348,64,101,2097.183092,0.142127991,2097.040964,64,0.0003,0.5,10,TRUE
32,0.351580431,0.420527563,0.347968547,1.233582459,1.414782773,1.256878612,0.350424293,0.410133514,0.347423419,0.515363768,1.754977234,0.489199348,482,502,9270.69007,0.142390013,9270.54768,64,0.0003,0.5,10,FALSE
