a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_train_time,b_train_time_WS,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
1,-0.1545635377515504,0.42052756295008153,-0.15456355100670482,0.08204270185513796,1.4147827727147355,0.08204263681466628,-0.2064687694445846,0.4101335140625706,-0.20646876695808558,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2371.6410019397736,0,2371.6410019397736,64,0.001,0,0.0,true
2,-0.1428072188716868,0.42052756295008153,-0.14280720770180988,0.11015287871665969,1.4147827727147355,0.11015300006055728,-0.20646716481302763,0.4101335140625706,-0.2064672216387866,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2386.5699939727783,0,2386.5699939727783,64,0.003,0,0.0,true
3,-0.13188275174095365,0.42052756295008153,-0.1318827438274095,0.1703776795497638,1.4147827727147355,0.17037774096267633,-0.18406442132451906,0.4101335140625706,-0.18406443042110632,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2388.0113859176636,0,2388.0113859176636,64,0.01,0,0.0,true
4,-0.09467228854637266,0.42052756295008153,-0.09467145060697235,0.31993773363730726,1.4147827727147355,0.3365610095289715,-0.15724784107076917,0.4101335140625706,-0.1595739164921386,0.5153637683698885,1.7549772350927482,0.48919934846955315,186,201,2404.3033759593964,0,2404.3033759593964,64,0.03,0,0.0,true
5,-0.03062459955689545,0.42052756295008153,-0.03062462101942276,0.719596391070906,1.4147827727147355,0.7195965576508874,-0.0675952594138074,0.4101335140625706,-0.06759523286156455,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2393.641303062439,0,2393.641303062439,64,0.1,0,0.0,true
6,0.03983006695469027,0.42052756295008153,0.03983005358830072,0.8624849367857892,1.4147827727147355,0.8624849854189667,-0.017238216687580632,0.4101335140625706,-0.017238249816962536,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2410.55876493454,0,2410.55876493454,64,0.3,0,0.0,true
7,-0.15456353775498166,0.42052756295008153,-0.15456355101063468,0.08204270095201727,1.4147827727147355,0.08204263687642133,-0.2064687694454972,0.4101335140625706,-0.20646876695433658,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2397.611732006073,0,2397.611732006073,64,0.001,0,1.0e-5,true
8,-0.1428072189082793,0.42052756295008153,-0.14280720773604683,0.11015287922187778,1.4147827727147355,0.11015299975957404,-0.20646717195290853,0.4101335140625706,-0.20646722253260186,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2412.0823221206665,0,2412.0823221206665,64,0.003,0,1.0e-5,true
9,-0.13188275551815798,0.42052756295008153,-0.13188274742658956,0.1703776744156804,1.4147827727147355,0.17037773655482624,-0.1840644213768452,0.4101335140625706,-0.18406443046808096,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2418.9368739128113,0,2418.9368739128113,64,0.01,0,1.0e-5,true
10,-0.09467228858489585,0.42052756295008153,-0.09467145072925609,0.319937702955321,1.4147827727147355,0.3365610140537325,-0.15724784153504467,0.4101335140625706,-0.15957391716959535,0.5153637683698885,1.7549772350927482,0.48919934846955315,186,201,2374.4417510032654,0,2374.4417510032654,64,0.03,0,1.0e-5,true
11,-0.03062462087803719,0.42052756295008153,-0.030624641304979994,0.7195964081904478,1.4147827727147355,0.7195965757561371,-0.06759526129016913,0.4101335140625706,-0.06759523471474593,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2367.700371980667,0,2367.700371980667,64,0.1,0,1.0e-5,true
12,0.03983003258624307,0.42052756295008153,0.039830023779410695,0.8624849626580873,1.4147827727147355,0.8624850003724251,-0.017238538732543995,0.4101335140625706,-0.017238547234248447,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2386.2366981506348,0,2386.2366981506348,64,0.3,0,1.0e-5,true
13,-0.15456353778575493,0.42052756295008153,-0.15456355104592,0.08204269492754568,1.4147827727147355,0.08204263457569905,-0.20646876945448,0.4101335140625706,-0.20646876691814375,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2403.981682062149,0,2403.981682062149,64,0.001,0,0.0001,true
14,-0.14280721923802187,0.42052756295008153,-0.1428072080447168,0.11015287518988703,1.4147827727147355,0.11015299699100467,-0.20646717785253887,0.4101335140625706,-0.20646723051155735,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2414.9675991535187,0,2414.9675991535187,64,0.003,0,0.0001,true
15,-0.13188279622358468,0.42052756295008153,-0.13188278581363233,0.17037764455931992,1.4147827727147355,0.17037770867209856,-0.1840644218453602,0.4101335140625706,-0.18406443110328508,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2468.1437900066376,0,2468.1437900066376,64,0.01,0,0.0001,true
16,-0.09467229998342597,0.42052756295008153,-0.09467145242788333,0.31993762621789745,1.4147827727147355,0.3365610251539044,-0.1572478185180628,0.4101335140625706,-0.15957392065437537,0.5153637683698885,1.7549772350927482,0.48919934846955315,186,201,2378.1496019363403,0,2378.1496019363403,64,0.03,0,0.0001,true
17,-0.03062519405526909,0.42052756295008153,-0.030625187328981784,0.7198044368458909,1.4147827727147355,0.7198045780412108,-0.06759533043371291,0.4101335140625706,-0.06759530281849568,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2407.2476031780243,0,2407.2476031780243,64,0.1,0,0.0001,true
18,0.03982987264592075,0.42052756295008153,0.039829864318008834,0.862485147726678,1.4147827727147355,0.8624852014842688,-0.01723878806991941,0.4101335140625706,-0.01723876466207308,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2386.869201898575,0,2386.869201898575,64,0.3,0,0.0001,true
19,-0.15456353807834622,0.42052756295008153,-0.15456355138914235,0.0820426359103088,1.4147827727147355,0.08204258391097019,-0.20646876954970317,0.4101335140625706,-0.20646876655719248,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2382.7402069568634,0,2382.7402069568634,64,0.001,0,0.001,true
20,-0.142807222650444,0.42052756295008153,-0.14280721123787155,0.1101528399123679,1.4147827727147355,0.11015296418893827,-0.20646725373762997,0.4101335140625706,-0.2064673043137235,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2386.6043450832367,0,2386.6043450832367,64,0.003,0,0.001,true
21,-0.1320995360466557,0.42052756295008153,-0.1320996817391351,0.17037759845409095,1.4147827727147355,0.1703776666577812,-0.18406442646549692,0.4101335140625706,-0.18406443522249316,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2407.5877780914307,0,2407.5877780914307,64,0.01,0,0.001,true
22,-0.09467237380068583,0.42052756295008153,-0.09467145055848869,0.3199368721231637,1.4147827727147355,0.3365615291158357,-0.15724787361042059,0.4101335140625706,-0.159573951832914,0.5153637683698885,1.7549772350927482,0.48919934846955315,186,201,2395.5716869831085,0,2395.5716869831085,64,0.03,0,0.001,true
23,-0.03186968764538323,0.42052756295008153,-0.031869739663560104,0.7185814920972291,1.4147827727147355,0.7185818221799507,-0.06759601603539922,0.4101335140625706,-0.06759593652330853,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2380.173854112625,0,2380.173854112625,64,0.1,0,0.001,true
24,0.03303247198304482,0.42052756295008153,0.033021763497561585,0.869860754419487,1.4147827727147355,0.8698597247424269,-0.01891792137107262,0.4101335140625706,-0.01998859596040714,0.5153637683698885,1.7549772350927482,0.48919934846955315,194,201,2390.7944741249084,0,2390.7944741249084,64,0.3,0,0.001,true
25,-0.15456354647024995,0.42052756295008153,-0.15456355872282657,0.08204233035313546,1.4147827727147355,0.08204222782496773,-0.20646876326089925,0.4101335140625706,-0.20646875281328647,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2391.3939628601074,0,2391.3939628601074,64,0.001,0,0.01,true
26,-0.14280727274927363,0.42052756295008153,-0.14280724730509942,0.10909877533561074,1.4147827727147355,0.10909870954370593,-0.20646769853559288,0.4101335140625706,-0.2064677255125087,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2391.034994125366,0,2391.034994125366,64,0.003,0,0.01,true
27,-0.13210060429726,0.42052756295008153,-0.13210061054710354,0.17037773531931588,1.4147827727147355,0.17037781338405855,-0.1840645931777365,0.4101335140625706,-0.1840645830015264,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2428.0982270240784,0,2428.0982270240784,64,0.01,0,0.01,true
28,-0.09664455310779174,0.42052756295008153,-0.09664319012719491,0.32195022615282953,1.4147827727147355,0.33171262121328393,-0.15911482230774343,0.4101335140625706,-0.1610659702465287,0.5153637683698885,1.7549772350927482,0.48919934846955315,186,201,2403.1256608963013,0,2403.1256608963013,64,0.03,0,0.01,true
29,-0.030086922981630293,0.42052756295008153,-0.030086916327069613,0.6919890346497484,1.4147827727147355,0.6919888722213057,-0.07068530762202596,0.4101335140625706,-0.07068530427205078,0.5153637683698885,1.7549772350927482,0.48919934846955315,201,201,2389.2968320846558,0,2389.2968320846558,64,0.1,0,0.01,true
30,0.030063343697299683,0.42052756295008153,0.030063370362283015,0.8525559821934312,1.4147827727147355,0.8525567462821781,-0.029896228181636397,0.4101335140625706,-0.029937919015512904,0.5153637683698885,1.7549772350927482,0.48919934846955315,199,201,2372.8738238811493,0,2372.8738238811493,64,0.3,0,0.01,true
