a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_train_time,b_train_time_WS,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
21,-0.15456354647021397,0.420527562950074,-0.15456355872260963,0.0820423303529445,1.4147827727136262,0.08204222782515025,-0.20646876326065122,0.4101335140625526,-0.20646875281340216,0.5153637683698817,1.754977234431795,0.4891993484695554,201,201,1685.0459821224213,0,1685.0459821224213,64,0.001,0,0.01,true
22,-0.1321006042978733,0.420527562950074,-0.13210061054668232,0.1703777353191107,1.4147827727136262,0.17037781338433922,-0.18406459317768986,0.4101335140625526,-0.18406458300165562,0.5153637683698817,1.754977234431795,0.4891993484695554,201,201,1700.142657995224,0,1700.142657995224,64,0.01,0,0.01,true
23,-0.030086922981697573,0.420527562950074,-0.030086916327108915,0.691989034649505,1.4147827727136262,0.6919888722212231,-0.07068530251827565,0.4101335140625526,-0.07068530427209141,0.5153637683698817,1.754977234431795,0.4891993484695554,201,201,1690.3790390491486,0,1690.3790390491486,64,0.1,0,0.01,true
24,0.07883613718171656,0.420527562950074,0.06097924439754676,1.0451583770236246,1.4147827727136262,1.0421185999953888,0.04385178850467364,0.4101335140625526,0.03753308575369996,0.5153637683698817,1.754977234431795,0.4891993484695554,151,201,1691.6093862056732,0,1691.6093862056732,64,1.0,0,0.01,true
25,-0.15723347544851807,0.420527562950074,-0.154963824295258,0.11573879758482253,1.4147827727136262,0.11288702752969026,-0.1981496054239047,0.4101335140625526,-0.20507475557661192,0.5153637683698817,1.754977234431795,0.4891993484695554,166,201,1708.6087300777435,0,1708.6087300777435,16,0.001,0,1.0,true
26,-0.1549638305159089,0.420527562950074,-0.4512778750769386,0.10931199028003613,1.4147827727136262,-2.1701564566342197,-0.20073259167386936,0.4101335140625526,-0.4651926499747787,0.5153637683698817,1.754977234431795,0.4891993484695554,5,201,1654.4199759960175,0,1654.4199759960175,16,0.01,0,1.0,true
27,-0.15411560723166473,0.420527562950074,-0.5196859473301423,0.068002753370759,1.4147827727136262,-1.954455397931774,-0.2090086693890476,0.4101335140625526,-0.49984213532434096,0.5153637683698817,1.754977234431795,0.4891993484695554,1,201,1597.7765250205994,0,1597.7765250205994,16,0.1,0,1.0,true
28,-0.007837714497010095,0.420527562950074,-0.2387080293957735,-0.6391187592188032,1.4147827727136262,-0.7594575283378457,-0.04183235384666295,0.4101335140625526,-0.19522838846066648,0.5153637683698817,1.754977234431795,0.4891993484695554,27,201,1614.718001127243,0,1614.718001127243,16,1.0,0,1.0,true
29,-0.15411571245714695,0.420527562950074,-0.1527744916820828,0.08477289788822073,1.4147827727136262,0.09790740347966853,-0.20777779070305713,0.4101335140625526,-0.2077791515146863,0.5153637683698817,1.754977234431795,0.4891993484695554,16,201,1713.788763999939,0,1713.788763999939,64,0.001,0,1.0,true
30,-0.15701883000668526,0.420527562950074,-0.2010652539732447,0.13029989481067172,1.4147827727136262,0.12087266306061561,-0.1922535223862163,0.4101335140625526,-0.23672425813895193,0.5153637683698817,1.754977234431795,0.4891993484695554,32,201,1698.1315569877625,0,1698.1315569877625,64,0.01,0,1.0,true
31,-0.1708463868153276,0.420527562950074,-0.36458013054756977,-0.6428327935364777,1.4147827727136262,-1.6777538169604913,-0.18225246364845127,0.4101335140625526,-0.37643862749853785,0.5153637683698817,1.754977234431795,0.4891993484695554,174,201,1618.6330969333649,0,1618.6330969333649,64,0.1,0,1.0,true
32,-0.09533934061298033,0.420527562950074,-0.2141121232035461,-1.2700512288120498,1.4147827727136262,-1.2785733831241526,-0.06670767251849608,0.4101335140625526,-0.2107166111634995,0.5153637683698817,1.754977234431795,0.4891993484695554,141,201,1629.9586400985718,0,1629.9586400985718,64,1.0,0,1.0,true
