a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_time_WS,b_time_all,b_time_opti,b_time_val,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
1,0.4109422261135227,0.420527562950074,0.41094300524238037,1.4042732826807693,1.4147827727136262,1.4042735216250768,0.3843103497071423,0.4101335140625526,0.3843103758210239,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,26.696428060531616,393.6857500076294,192.75375962257385,160.65883708000183,366.9893219470978,1,0,0.02,0.0,true
2,0.42335696760909425,0.420527562950074,0.42335737836499754,1.3843280545463275,1.4147827727136262,1.3843277719872455,0.412876915895245,0.4101335140625526,0.4128770316638395,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,26.736539840698242,393.8661608695984,193.91185307502747,159.55747509002686,367.12962102890015,1,0,0.1,0.0,true
3,0.3699825928491083,0.420527562950074,0.3699834757605507,1.3792520554697063,1.4147827727136262,1.3792531157062933,0.3340756441428636,0.4101335140625526,0.33407573250444456,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,16.199358224868774,219.94371509552002,104.04708814620972,85.96712398529053,203.74435687065125,2,0,0.02,0.0,true
4,0.3830865789212663,0.420527562950074,0.38308674719029967,1.3597349785775705,1.4147827727136262,1.3597354927517031,0.36897962040158006,0.4101335140625526,0.36897972490060305,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,16.067010164260864,215.40408897399902,101.57784247398376,84.40058517456055,199.33707880973816,2,0,0.1,0.0,true
5,0.4187028231700003,0.420527562950074,0.41880418085742965,1.412810939725551,1.4147827727136262,1.4128100134705734,0.41115334540995807,0.4101335140625526,0.4111538300915045,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,10.253169298171997,114.34492087364197,51.05230665206909,39.95197296142578,104.09175157546997,4,0,0.02,0.0,true
6,0.41355200729885566,0.420527562950074,0.413551578545591,1.4104767810508325,1.4147827727136262,1.410477518336375,0.40700848872209283,0.4101335140625526,0.4070090536898163,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,10.288782835006714,116.21836495399475,51.95117139816284,40.94282579421997,105.92958211898804,4,0,0.1,0.0,true
7,0.4205288829113083,0.420527562950074,0.42052674451560446,1.4146626856922908,1.4147827727136262,1.4146624241389487,0.41013311466736035,0.4101335140625526,0.41013357002597206,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,9.29964804649353,70.74756407737732,28.216612100601196,20.100626945495605,61.44791603088379,8,0,0.02,0.0,true
8,0.41243961333314316,0.420527562950074,0.41243925116463565,1.4151578355636945,1.4147827727136262,1.415158882250692,0.4079249220264787,0.4101335140625526,0.4079254269142165,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,9.627218961715698,71.81333303451538,28.575990676879883,20.255589962005615,62.18611407279968,8,0,0.1,0.0,true
9,0.4218365354657425,0.420527562950074,0.42183731579770467,1.414798381921063,1.4147827727136262,1.4147974239907377,0.41013334892395337,0.4101335140625526,0.41013378840404213,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,17.339972972869873,58.89585614204407,17.960716724395752,10.290351867675781,41.555883169174194,16,0,0.02,0.0,true
10,0.4205028944186957,0.420527562950074,0.4205022677002166,1.4147864500291267,1.4147827727136262,1.4147861167721336,0.4101331696343249,0.4101335140625526,0.41013362233066797,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,15.946491956710815,57.55520987510681,18.008186101913452,10.252872943878174,41.608717918395996,16,0,0.1,0.0,true
