a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_time_WS,b_time_all,b_time_opti,b_time_val,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts,hp_ws
1,0.4141730731694713,0.4205275629500169,0.4141721599647985,0.0641264302995338,0.0654068555069209,0.0641264354373944,0.40397484689176655,0.41013351406255727,0.40397516545910683,0.5153637683698924,0.08251200410164725,0.48919934846959023,1,1,3.172999858856201,19.9060001373291,6.28600001335144,6.17300009727478,16.7330002784729,4,0,0.1,0.1,true,true
2,0.2836613979664848,0.4205275629500169,0.2836617615465191,0.06599029260008421,0.0654068555069209,0.06599036624307864,0.2982820120947154,0.41013351406255727,0.298282243838387,0.5153637683698924,0.08251200410164725,0.48919934846959023,1,1,0.0,47.80900001525879,34.765000104904175,10.15999984741211,47.80900001525879,4,0,0.1,0.1,true,false
