a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_time_WS,b_time_all,b_time_opti,b_time_val,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts,hp_ws
32,0.41659823467151025,0.420527562950074,0.4165991015824997,1.4356435055017558,1.4147827727136262,1.4356425438121088,0.41154869694600804,0.4101335140625526,0.4115482046362353,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14264631271362305,19090.715996980667,18827.45624923706,246.08895897865295,19090.573350667953,16,0,0.02,0.1,true,false
33,0.35648966735678633,0.420527562950074,0.356489677889791,1.140493153615889,1.4147827727136262,1.140493116208912,0.3514909824923631,0.4101335140625526,0.3514909863722935,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,129.95618796348572,14224.47272491455,13843.731729745865,227.54936480522156,14094.516536951065,32,0,0.0,0.1,true,true
34,0.32926430628020364,0.420527562950074,0.32926430656970407,1.1825642583248133,1.4147827727136262,1.1825642532992786,0.3213903879490161,0.4101335140625526,0.32139063793095746,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14294695854187012,13830.03123497963,13559.667698860168,243.14709901809692,13829.888288021088,32,0,0.0,0.1,true,false
35,0.4281035389972634,0.420527562950074,0.4281046628223424,1.4244059272102483,1.4147827727136262,1.424406061386554,0.416844031038905,0.4101335140625526,0.4168442800485981,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,134.09972429275513,12867.50597000122,12448.89449596405,252.01200103759766,12733.406245708466,32,0,0.5,0.1,true,true
36,0.4399503474087454,0.420527562950074,0.4399507952119177,1.4224126660798957,1.4147827727136262,1.4224286194254132,0.420583202579232,0.4101335140625526,0.4205834568705087,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14272570610046387,13402.79298210144,13145.075987100601,236.48003101348877,13402.65025639534,32,0,0.5,0.1,true,false
37,0.43753939496987004,0.420527562950074,0.4375397118464892,1.4803714877629117,1.4147827727136262,1.480371310997315,0.41683035069786256,0.4101335140625526,0.4168309835692532,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,130.71008491516113,14380.157883882523,14020.289137840271,204.4515872001648,14249.447798967361,32,0,0.1,0.1,true,true
38,0.4421432763866422,0.420527562950074,0.4421435274754646,1.464355518519871,1.4147827727136262,1.4643542881840004,0.4177054052971596,0.4101335140625526,0.4177058376855931,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.18339300155639648,13965.230494976044,13723.808200836182,218.61366295814514,13965.047101974487,32,0,0.1,0.1,true,false
39,0.42020588617355736,0.420527562950074,0.4202060679555324,1.4542941955919746,1.4147827727136262,1.4542933464441492,0.4124058281531904,0.4101335140625526,0.41240734706411986,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,126.59511685371399,15712.577614068985,15421.649415969849,146.50893187522888,15585.982497215271,32,0,0.02,0.1,true,true
40,0.41285063172566594,0.420527562950074,0.41285109189337343,1.4209815613741958,1.4147827727136262,1.4209861102184886,0.41259269949642063,0.4101335140625526,0.4125932901654108,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1879110336303711,18936.931775808334,18794.43133687973,126.93991589546204,18936.743864774704,32,0,0.02,0.1,true,false
41,0.30188138093697225,0.420527562950074,0.30188139978177064,1.1538065781317517,1.4147827727136262,1.1538066215248222,0.3043255632768902,0.4101335140625526,0.30432559422630834,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,219.54442191123962,15964.446035146713,15638.820604085922,88.3229501247406,15744.901613235474,64,0,0.0,0.1,true,true
42,0.30332620591461223,0.420527562950074,0.30332624151109644,1.153806659927353,1.4147827727136262,1.153806709360535,0.3043255681523951,0.4101335140625526,0.30432555184885457,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.15040302276611328,16181.761529922485,16090.457588911057,71.13024377822876,16181.61112689972,64,0,0.0,0.1,true,false
43,0.4374472308086359,0.420527562950074,0.43744748291556346,1.432906029920435,1.4147827727136262,1.4329061418871216,0.4157947337409489,0.4101335140625526,0.4157949914637895,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,192.4210910797119,15004.77471613884,14716.153924942017,80.45290303230286,14812.353625059128,64,0,0.5,0.1,true,true
44,0.43595052191822625,0.420527562950074,0.4359511758387924,1.4326526576389877,1.4147827727136262,1.4326531809087832,0.42119211701669124,0.4101335140625526,0.42119243481197044,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14471912384033203,16233.120229005814,16144.60560798645,72.19504690170288,16232.975509881973,64,0,0.5,0.1,true,false
45,0.4387201153240514,0.420527562950074,0.43872035237752116,1.4796590230295803,1.4147827727136262,1.4796606911355923,0.4163920198512412,0.4101335140625526,0.4163922870713863,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,205.4425711631775,14787.793590784073,14477.378642082214,82.34816002845764,14582.351019620895,64,0,0.1,0.1,true,true
46,0.4409628570912325,0.420527562950074,0.4409636410633253,1.4563512138710601,1.4147827727136262,1.4563516173042999,0.41316592946329345,0.4101335140625526,0.4131656434953692,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1428680419921875,17314.694607019424,17241.28001999855,54.13344383239746,17314.551738977432,64,0,0.1,0.1,true,false
47,0.42572463444073394,0.420527562950074,0.42572444919589736,1.4544421333649185,1.4147827727136262,1.4544424637427698,0.41384862481375717,0.4101335140625526,0.41384907447463304,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,193.95348501205444,15983.427423000336,15699.504693984985,74.02152299880981,15789.473937988281,64,0,0.02,0.1,true,true
48,0.40341726856075066,0.420527562950074,0.4034175906684099,1.4062777668744664,1.4147827727136262,1.406278351067341,0.38646291517065756,0.4101335140625526,0.38646298901118836,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1435708999633789,19596.099422216415,19519.18788599968,61.28028416633606,19595.955851316452,64,0,0.02,0.1,true,false
