a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_train_time,b_train_time_WS,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
11,0.44183235807792975,0.420527562950074,0.38880932282377256,1.4327835785264753,1.4147827727136262,1.5220194873208963,0.41751102800866335,0.4101335140625526,0.3817606859477791,0.5153637683698817,1.754977234431795,0.4891993484695554,19,52,1968.685751914978,0.14036011695861816,1968.5453917980194,64,0.01,0.5,0.001,true
12,0.394261787719161,0.420527562950074,0.23153511015002426,1.438318595219112,1.4147827727136262,1.7513930504839559,0.38209786336286333,0.4101335140625526,0.19857293256227893,0.5153637683698817,1.754977234431795,0.4891993484695554,10,51,1792.3270280361176,0.14607906341552734,1792.180948972702,64,0.01,0.5,0.001,false
13,0.4365181764898154,0.420527562950074,0.42127635050145185,1.4825284562895749,1.4147827727136262,1.4929526794062333,0.4177911544151729,0.4101335140625526,0.41310642969590994,0.5153637683698817,1.754977234431795,0.4891993484695554,38,58,2145.6697947978973,0.13951897621154785,2145.530275821686,64,0.01,0.1,0.001,true
14,0.40071447006558825,0.420527562950074,0.26600158818424635,1.4223285831632815,1.4147827727136262,1.7055705730385684,0.39459831277596047,0.4101335140625526,0.2145342593070756,0.5153637683698817,1.754977234431795,0.4891993484695554,8,49,1779.3509771823883,0.14694595336914062,1779.2040312290192,64,0.01,0.1,0.001,false
15,0.4199876333632009,0.420527562950074,0.4184924298836943,1.4620940494624248,1.4147827727136262,1.4672004686653954,0.41147403962560203,0.4101335140625526,0.4104593197475419,0.5153637683698817,1.754977234431795,0.4891993484695554,56,67,2271.6071400642395,0.1396341323852539,2271.4675059318542,64,0.01,0.02,0.001,true
16,0.4003695702644756,0.420527562950074,0.3622883509858361,1.4147827236602937,1.4147827727136262,1.5251526357184515,0.40137991733955847,0.4101335140625526,0.35264464128865214,0.5153637683698817,1.754977234431795,0.4891993484695554,2,46,1757.3155298233032,0.13934707641601562,1757.1761827468872,64,0.01,0.02,0.001,false
17,0.3469396304957655,0.420527562950074,0.3469388754486289,1.4502210895665248,1.4147827727136262,1.4502227007914614,0.3608553120632141,0.4101335140625526,0.3608562559976354,0.5153637683698817,1.754977234431795,0.4891993484695554,77,77,2131.1016149520874,0.1412210464477539,2130.9603939056396,64,0.01,0.0,0.1,true
18,0.33595792990779394,0.420527562950074,0.3359652854994677,1.5084162746721272,1.4147827727136262,1.507741523931137,0.3447667174871034,0.4101335140625526,0.3447660840081095,0.5153637683698817,1.754977234431795,0.4891993484695554,69,73,2044.8465020656586,0.14196085929870605,2044.7045412063599,64,0.01,0.0,0.1,false
19,0.43822797574118955,0.420527562950074,0.4053891548297468,1.4275036517421746,1.4147827727136262,1.491326573997747,0.41748952561120056,0.4101335140625526,0.40098049131535896,0.5153637683698817,1.754977234431795,0.4891993484695554,20,55,2035.9087290763855,0.14031505584716797,2035.7684140205383,64,0.01,0.5,0.1,true
20,0.40061965753020945,0.420527562950074,0.389939566605749,1.424840799743806,1.4147827727136262,1.5727383226492462,0.3815356373219241,0.4101335140625526,0.3666764029176872,0.5153637683698817,1.754977234431795,0.4891993484695554,5,52,1859.4979839324951,0.14101290702819824,1859.356971025467,64,0.01,0.5,0.1,false
21,0.43901365814712934,0.420527562950074,0.415931539274067,1.4787215492238501,1.4147827727136262,1.471690599821705,0.41679684171065845,0.4101335140625526,0.41105520944547136,0.5153637683698817,1.754977234431795,0.4891993484695554,37,58,2164.962100982666,0.1400461196899414,2164.822054862976,64,0.01,0.1,0.1,true
22,0.4015833863574896,0.420527562950074,0.41713101110270645,1.419347779771741,1.4147827727136262,1.5510862659367919,0.3963887498740708,0.4101335140625526,0.39467348867794927,0.5153637683698817,1.754977234431795,0.4891993484695554,6,49,1780.9790270328522,0.13947105407714844,1780.839555978775,64,0.01,0.1,0.1,false
23,0.4226083528065394,0.420527562950074,0.4181535697076013,1.4319357646258863,1.4147827727136262,1.458804377225944,0.41201085054229725,0.4101335140625526,0.4105916847060609,0.5153637683698817,1.754977234431795,0.4891993484695554,44,65,2169.4952850341797,0.14224004745483398,2169.353044986725,64,0.01,0.02,0.1,true
24,0.41241542406486853,0.420527562950074,0.41511309465879953,1.4649775567589964,1.4147827727136262,1.4781181163921757,0.4084581508792162,0.4101335140625526,0.4053301378997145,0.5153637683698817,1.754977234431795,0.4891993484695554,34,53,1838.1725959777832,0.140516996383667,1838.0320789813995,64,0.01,0.02,0.1,false
25,0.2570929742438972,0.420527562950074,-0.21406488408751623,1.1563509812391084,1.4147827727136262,-0.7847590208371704,0.26192996637590715,0.4101335140625526,-0.21406537531041403,0.5153637683698817,1.754977234431795,0.4891993484695554,1,45,1726.8677158355713,0.1406409740447998,1726.7270748615265,64,0.01,0.0,10.0,true
26,0.24128497112493963,0.420527562950074,0.01890735395484411,1.1230319401718667,1.4147827727136262,0.6340384209731891,0.23949107109583134,0.4101335140625526,0.0011824099225301588,0.5153637683698817,1.754977234431795,0.4891993484695554,19,50,1693.6413588523865,0.1393899917602539,1693.5019688606262,64,0.01,0.0,10.0,false
27,0.42048119413772955,0.420527562950074,0.42056190648698166,1.4186532829644882,1.4147827727136262,1.4147882637170284,0.41013376355482967,0.4101335140625526,0.41012368325330684,0.5153637683698817,1.754977234431795,0.4891993484695554,1,49,1764.2975490093231,0.1401958465576172,1764.1573531627655,64,0.01,0.5,10.0,true
28,0.421675950538412,0.420527562950074,0.42056682752771746,1.416668081086219,1.4147827727136262,1.414787249374374,0.41012242310925595,0.4101335140625526,0.41012370189474234,0.5153637683698817,1.754977234431795,0.4891993484695554,51,59,1842.2468149662018,0.14261198043823242,1842.1042029857635,64,0.01,0.5,10.0,false
29,0.4204794486319685,0.420527562950074,0.4205316833902859,1.4203040102669124,1.4147827727136262,1.4147833162686245,0.4101335180441219,0.4101335140625526,0.4101323613780139,0.5153637683698817,1.754977234431795,0.4891993484695554,10,49,2013.0775151252747,0.13869404792785645,2012.9388210773468,64,0.01,0.1,10.0,true
30,0.42139093997851274,0.420527562950074,0.42053354926773845,1.415396738225045,1.4147827727136262,1.4147826636663865,0.4101319869913469,0.4101335140625526,0.4101323629603979,0.5153637683698817,1.754977234431795,0.4891993484695554,49,60,1857.532742023468,0.1390361785888672,1857.3937058448792,64,0.01,0.1,10.0,false
31,0.41979075324825743,0.420527562950074,0.4205282171260054,1.4233251333424919,1.4147827727136262,1.4147828644742129,0.410133696454583,0.4101335140625526,0.41013334403548396,0.5153637683698817,1.754977234431795,0.4891993484695554,31,54,2204.2852849960327,0.1389620304107666,2204.146322965622,64,0.01,0.02,10.0,true
32,0.420556673469201,0.420527562950074,0.42052910940677113,1.4146651706119049,1.4147827727136262,1.4147826120271114,0.41013289496521876,0.4101335140625526,0.41013334538704815,0.5153637683698817,1.754977234431795,0.4891993484695554,50,61,1971.8988289833069,0.13997483253479004,1971.758854150772,64,0.01,0.02,10.0,false
