a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_train_time,b_train_time_WS,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
1,0.3018813732601293,0.420527562950074,0.26694177894899374,1.1544920475281684,1.4147827727136262,1.5500549025748085,0.30432555590559396,0.4101335140625526,0.26687889845694723,0.5153637683698817,1.754977234431795,0.4891993484695554,5,42,13846.421823978424,140.56109714508057,13705.860726833344,64,0.001,0.0,0.0,true
2,0.31498429000398076,0.420527562950074,0.31505155409254915,1.5797270706416882,1.4147827727136262,1.6555587521256943,0.3073237681471137,0.4101335140625526,0.30359511773159253,0.5153637683698817,1.754977234431795,0.4891993484695554,18,52,29423.230847120285,137.08285903930664,29286.14798808098,64,0.001,0.0,0.0,false
3,0.4248737954475694,0.420527562950074,0.425634073029036,1.4586005766782053,1.4147827727136262,1.4662376248297448,0.41400709996717144,0.4101335140625526,0.4118603603864479,0.5153637683698817,1.754977234431795,0.4891993484695554,32,42,12867.904848098755,142.00624108314514,12725.89860701561,64,0.001,0.02,0.0,true
4,0.41569422406055434,0.420527562950074,0.3815003964269783,1.4318802348541269,1.4147827727136262,1.5306286754880398,0.40001582602595787,0.4101335140625526,0.35939151263548474,0.5153637683698817,1.754977234431795,0.4891993484695554,21,42,13455.153182983398,135.1520290374756,13320.001153945923,64,0.001,0.02,0.0,false
5,0.4385704764526055,0.420527562950074,0.4265071578785635,1.4848851600640627,1.4147827727136262,1.516536522697292,0.41747760391919786,0.4101335140625526,0.4098630629006683,0.5153637683698817,1.754977234431795,0.4891993484695554,25,42,11991.250963926315,140.12208890914917,11851.128875017166,64,0.001,0.1,0.0,true
6,0.3924282597591964,0.420527562950074,0.050328575500056205,1.4305710269983556,1.4147827727136262,1.70483370017386,0.36671237899392706,0.4101335140625526,0.041583144515896286,0.5153637683698817,1.754977234431795,0.4891993484695554,12,42,14983.79160618782,142.65448999404907,14841.137116193771,64,0.001,0.1,0.0,false
7,0.4358273384936082,0.420527562950074,0.40989023658389523,1.4355098317580515,1.4147827727136262,1.5393386726166538,0.4162754568936493,0.4101335140625526,0.4011557634393734,0.5153637683698817,1.754977234431795,0.4891993484695554,15,42,12431.974298000336,135.28200507164001,12296.692292928696,64,0.001,0.5,0.0,true
8,0.3785456711101127,0.420527562950074,-0.041399194389829086,1.48195206810776,1.4147827727136262,1.7512927136054297,0.35474824103193536,0.4101335140625526,-0.030573315788991584,0.5153637683698817,1.754977234431795,0.4891993484695554,12,42,15654.886357069016,141.0195620059967,15513.866795063019,64,0.001,0.5,0.0,false
9,0.3580474703665315,0.420527562950074,0.35805078433644133,1.5686496936674064,1.4147827727136262,1.572722256863615,0.34898986327486203,0.4101335140625526,0.3483113165864806,0.5153637683698817,1.754977234431795,0.4891993484695554,41,45,13744.606654167175,142.99384593963623,13601.612808227539,64,0.001,0.0,0.001,true
10,0.30048870789025584,0.420527562950074,0.27025531120208335,1.5392742627895681,1.4147827727136262,1.6671445720267348,0.30660258621289316,0.4101335140625526,0.26918283526581144,0.5153637683698817,1.754977234431795,0.4891993484695554,14,52,29971.668612957,139.5126769542694,29832.15593600273,64,0.001,0.0,0.001,false
11,0.423963048310527,0.420527562950074,0.42765558854358776,1.4585075028992258,1.4147827727136262,1.465735602534716,0.41400719654015417,0.4101335140625526,0.4111845745269065,0.5153637683698817,1.754977234431795,0.4891993484695554,32,44,12587.887803792953,134.03470301628113,12453.853100776672,64,0.001,0.02,0.001,true
12,0.4159063710905284,0.420527562950074,0.37787314575186026,1.411914120953805,1.4147827727136262,1.5328077002188212,0.39555840511192053,0.4101335140625526,0.3702604111221368,0.5153637683698817,1.754977234431795,0.4891993484695554,1,44,13275.514821052551,140.5501389503479,13134.964682102203,64,0.001,0.02,0.001,false
13,0.4385708888280673,0.420527562950074,0.4231366576933455,1.4853962976403863,1.4147827727136262,1.5103839404531527,0.41668299025775646,0.4101335140625526,0.4137307906018526,0.5153637683698817,1.754977234431795,0.4891993484695554,25,44,12347.346312999725,135.8665099143982,12211.479803085327,64,0.001,0.1,0.001,true
14,0.39327813876310613,0.420527562950074,0.3587346411072072,1.429766820607271,1.4147827727136262,1.7065877004416823,0.3691416145668158,0.4101335140625526,0.29355674852594227,0.5153637683698817,1.754977234431795,0.4891993484695554,12,44,15207.013232946396,132.73609900474548,15074.27713394165,64,0.001,0.1,0.001,false
15,0.43582734077839347,0.420527562950074,0.4001565383337271,1.4355098352618256,1.4147827727136262,1.5342759696526205,0.4162771738360789,0.4101335140625526,0.3902536170675208,0.5153637683698817,1.754977234431795,0.4891993484695554,15,44,12405.772284030914,145.36862897872925,12260.403655052185,64,0.001,0.5,0.001,true
16,0.36786615987788984,0.420527562950074,0.29325448714789615,1.45860676730039,1.4147827727136262,1.75137382931268,0.36020901983826104,0.4101335140625526,0.2715484617096169,0.5153637683698817,1.754977234431795,0.4891993484695554,10,44,15397.040076971054,131.3455469608307,15265.694530010223,64,0.001,0.5,0.001,false
17,0.30332620591638815,0.420527562950074,0.21712875723703728,1.1538066801851246,1.4147827727136262,1.4299460698680826,0.30432556814503897,0.4101335140625526,0.22282449595882325,0.5153637683698817,1.754977234431795,0.4891993484695554,5,44,13041.892261981964,136.75119996070862,12905.141062021255,64,0.001,0.0,0.1,true
18,0.3136013367078525,0.420527562950074,0.2784689901007482,1.6130158044025182,1.4147827727136262,1.6672839236447796,0.312260336455527,0.4101335140625526,0.28189091380974474,0.5153637683698817,1.754977234431795,0.4891993484695554,23,52,29924.35420703888,139.38130903244019,29784.97289800644,64,0.001,0.0,0.1,false
19,0.425724634440682,0.420527562950074,0.42844899915071055,1.4544421333651716,1.4147827727136262,1.451937414382324,0.41384862481373386,0.4101335140625526,0.41359391073838925,0.5153637683698817,1.754977234431795,0.4891993484695554,38,44,11630.169637918472,132.4898841381073,11497.679753780365,64,0.001,0.02,0.1,true
