a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_time_WS,b_time_all,b_time_opti,b_time_val,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
11,0.4267562318436424,0.420527562950074,0.42675636608790746,1.401561537769899,1.4147827727136262,1.4015618878494092,0.40162390450667196,0.4101335140625526,0.40162488071022107,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,61.32109212875366,159.82604598999023,77.79985809326172,5.3353259563446045,98.50495386123657,32,0,0.02,0.0,true
12,0.4090058864488908,0.420527562950074,0.4090082390527343,1.4089835875715417,1.4147827727136262,1.4089841438054105,0.400198899764697,0.4101335140625526,0.40019930539647297,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,60.89296293258667,157.71155714988708,75.78923606872559,5.724455118179321,96.81859421730042,32,0,0.1,0.0,true
13,0.40762468872706425,0.420527562950074,0.4076259991654352,1.4068613102998286,1.4147827727136262,1.4068632763395552,0.3984309929446601,0.4101335140625526,0.39843210790192485,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,78.37992405891418,177.47156405448914,80.69701814651489,2.9440410137176514,99.09163999557495,64,0,0.02,0.0,true
14,0.38760118136373567,0.420527562950074,0.38760146136556894,1.378596132354592,1.4147827727136262,1.3785966306694335,0.37136898141549124,0.4101335140625526,0.37136946772824264,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,72.08290100097656,177.91317892074585,86.94166207313538,2.8479340076446533,105.83027791976929,64,0,0.1,0.0,true
15,0.42378458662004226,0.420527562950074,0.42378537771532887,1.455584431369223,1.4147827727136262,1.4555855221420426,0.40667462012530264,0.4101335140625526,0.40667507121003443,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,70.51247453689575,498.2766969203949,257.8102126121521,153.6255660057068,427.76422238349915,1,0,0.02,0.1,true
16,0.4247289462929422,0.420527562950074,0.4247290367356529,1.458969252804457,1.4147827727136262,1.4589686292597674,0.401973336117996,0.4101335140625526,0.4019735235538058,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,72.09813141822815,508.5935900211334,262.4839401245117,157.29426503181458,436.4954586029053,1,0,0.1,0.1,true
17,0.41856189818381906,0.420527562950074,0.4185618434193461,1.4141978367383539,1.4147827727136262,1.4141977043750664,0.40087577288928644,0.4101335140625526,0.40087608004537434,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,64.59718990325928,333.84063601493835,169.42180395126343,83.29954290390015,269.2434461116791,2,0,0.02,0.1,true
18,0.4246809538920273,0.420527562950074,0.42468141772433743,1.3391547694726653,1.4147827727136262,1.3391587281787052,0.3981180623487599,0.4101335140625526,0.39811845701804005,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,65.94302654266357,333.7292912006378,172.3546848297119,79.24233198165894,267.78626465797424,2,0,0.1,0.1,true
19,0.4098609045072601,0.420527562950074,0.40986123316941026,1.3942644787184655,1.4147827727136262,1.3942649038413935,0.3918760410944635,0.4101335140625526,0.39187627995267094,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,60.70785999298096,244.08491396903992,124.08584022521973,41.69491505622864,183.37705397605896,4,0,0.02,0.1,true
20,0.3893288533095387,0.420527562950074,0.3893295007834201,1.360798063801198,1.4147827727136262,1.3608009259261404,0.37637641994525084,0.4101335140625526,0.37638623707496977,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,62.776073932647705,245.1104018688202,124.10386323928833,42.24552297592163,182.33432793617249,4,0,0.1,0.1,true
21,0.42343923045406306,0.420527562950074,0.4234393786477275,1.3995635282142902,1.4147827727136262,1.3995632258594553,0.41495365448436927,0.4101335140625526,0.414954093742153,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,59.10641074180603,193.49224209785461,98.39499378204346,20.069875955581665,134.38583135604858,8,0,0.02,0.1,true
22,0.4224146201678771,0.420527562950074,0.42241416316743674,1.4028129052370772,1.4147827727136262,1.4028131806143236,0.40461915822663297,0.4101335140625526,0.404619178975979,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,61.969383239746094,196.37186288833618,98.69771313667297,20.50825309753418,134.4024796485901,8,0,0.1,0.1,true
23,0.41924873346059566,0.420527562950074,0.41924836592639814,1.4279577215724428,1.4147827727136262,1.4279586292582547,0.4017646762576761,0.4101335140625526,0.4017645906573355,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,58.83253788948059,179.71254992485046,94.79077100753784,10.598321199417114,120.88001203536987,16,0,0.02,0.1,true
24,0.4158200538479393,0.420527562950074,0.41582090829177054,1.4153265912028634,1.4147827727136262,1.4153272711659968,0.39597309437823536,0.4101335140625526,0.39597346645611897,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,57.03798198699951,168.28391814231873,84.46079683303833,11.352128028869629,111.24593615531921,16,0,0.1,0.1,true
25,0.4169465856589769,0.420527562950074,0.41694622324740416,1.3967059901435692,1.4147827727136262,1.3967047141578055,0.382004752452493,0.4101335140625526,0.38200505729164114,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,60.52607607841492,170.62891101837158,89.50843286514282,5.3663740158081055,110.10283493995667,32,0,0.02,0.1,true
26,0.40972319460418105,0.420527562950074,0.4097234218519654,1.4089645056187878,1.4147827727136262,1.4089659753782904,0.39453130576163975,0.4101335140625526,0.39453439333227647,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,60.49757719039917,159.2434868812561,77.83585095405579,5.674010992050171,98.74590969085693,32,0,0.1,0.1,true
27,0.40763330884723503,0.420527562950074,0.4076342243099442,1.4074842454872813,1.4147827727136262,1.4074860826967441,0.3984366086688549,0.4101335140625526,0.3984372921062398,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,74.1988160610199,172.44270586967468,80.05752301216125,2.9145889282226562,98.24388980865479,64,0,0.02,0.1,true
28,0.38760082072577495,0.420527562950074,0.3876011505392385,1.3785966111725467,1.4147827727136262,1.3785970531795533,0.37086612321231693,0.4101335140625526,0.37086576417959183,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,73.84878396987915,174.01521587371826,81.86176085472107,2.8796608448028564,100.16643190383911,64,0,0.1,0.1,true
