a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_train_time,b_train_time_WS,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
1,0.37273526967549553,0.420527562950074,0.3599865884006086,1.5451572283002566,1.4147827727136262,1.53805980957417,0.36792329393729895,0.4101335140625526,0.3631064988296535,0.5153637683698817,1.754977234431795,0.4891993484695554,43,55,2400.5039508342743,511.4948580265045,1889.0090928077698,64,0.01,0.0,0.0,true
2,0.27087273134241263,0.420527562950074,0.2576762652032307,1.5113087436857322,1.4147827727136262,1.7549869249974455,0.2657178648427947,0.4101335140625526,0.22717083696349283,0.5153637683698817,1.754977234431795,0.4891993484695554,14,51,2442.990891933441,523.4131469726562,1919.577744960785,64,0.01,0.0,0.0,false
3,0.4380718053724093,0.420527562950074,0.38484553596380633,1.431958166878748,1.4147827727136262,1.521556556973688,0.4175033588365482,0.4101335140625526,0.3808708812248174,0.5153637683698817,1.754977234431795,0.4891993484695554,22,52,2622.1051740646362,523.8956460952759,2098.2095279693604,64,0.01,0.5,0.0,true
4,0.3942707513905548,0.420527562950074,-0.007753839190029366,1.4383186103767729,1.4147827727136262,1.7512926873139327,0.38209791708418805,0.4101335140625526,0.025486591154530558,0.5153637683698817,1.754977234431795,0.4891993484695554,10,48,2395.410660982132,530.0308752059937,1865.3797857761383,64,0.01,0.5,0.0,false
5,0.4365179117823075,0.420527562950074,0.42016141205394475,1.4825281481513697,1.4147827727136262,1.4903952645721281,0.4177879742150876,0.4101335140625526,0.41665124517431384,0.5153637683698817,1.754977234431795,0.4891993484695554,38,56,2703.587515115738,527.4420530796051,2176.145462036133,64,0.01,0.1,0.0,true
6,0.400680995315732,0.420527562950074,-0.16424061609154128,1.4223356760619916,1.4147827727136262,1.70483379153394,0.3946003727552494,0.4101335140625526,-0.08386098859009494,0.5153637683698817,1.754977234431795,0.4891993484695554,8,44,2339.9070060253143,522.5087859630585,1817.3982200622559,64,0.01,0.1,0.0,false
7,0.4199811942110827,0.420527562950074,0.4209235439203258,1.4623671326540153,1.4147827727136262,1.4671800573537732,0.4114697061304855,0.4101335140625526,0.4104592811887984,0.5153637683698817,1.754977234431795,0.4891993484695554,57,66,2968.822520971298,531.3142220973969,2437.5082988739014,64,0.01,0.02,0.0,true
8,0.40036956985263084,0.420527562950074,0.18847264246715767,1.4147827235820847,1.4147827727136262,1.530630440268923,0.4013799159397027,0.4101335140625526,0.22401514234251496,0.5153637683698817,1.754977234431795,0.4891993484695554,2,45,2331.457151889801,534.1337718963623,1797.3233799934387,64,0.01,0.02,0.0,false
9,0.3664268993019715,0.420527562950074,0.3621847504186293,1.544526676696643,1.4147827727136262,1.5360242475222279,0.3694220372282968,0.4101335140625526,0.3651095095591492,0.5153637683698817,1.754977234431795,0.4891993484695554,44,59,2474.1515169143677,534.0604901313782,1940.0910267829895,64,0.01,0.0,0.001,true
10,0.27087271378071076,0.420527562950074,0.19099255972625362,1.504425555946737,1.4147827727136262,1.7549727432876185,0.26410290756310917,0.4101335140625526,0.1714009496471025,0.5153637683698817,1.754977234431795,0.4891993484695554,15,52,2442.078269958496,505.6125249862671,1936.465744972229,64,0.01,0.0,0.001,false
11,0.4401543504578054,0.420527562950074,0.3888047675901012,1.4352509883955138,1.4147827727136262,1.5220205096801482,0.4175111853785478,0.4101335140625526,0.38175907651668206,0.5153637683698817,1.754977234431795,0.4891993484695554,21,54,2500.9032080173492,529.3519339561462,1971.551274061203,64,0.01,0.5,0.001,true
12,0.40098872616700465,0.420527562950074,0.23153650856611074,1.4344996366917977,1.4147827727136262,1.7513930441081103,0.3820514871633025,0.4101335140625526,0.1985704249486242,0.5153637683698817,1.754977234431795,0.4891993484695554,6,50,2370.536653995514,536.2057950496674,1834.3308589458466,64,0.01,0.5,0.001,false
13,0.4337104459733394,0.420527562950074,0.42127676617793086,1.482678663256869,1.4147827727136262,1.4929725300281795,0.4201149502003867,0.4101335140625526,0.41310630352480326,0.5153637683698817,1.754977234431795,0.4891993484695554,39,57,2649.811917066574,533.8030800819397,2116.0088369846344,64,0.01,0.1,0.001,true
14,0.40136310663186525,0.420527562950074,0.2660015881841278,1.4229226929987613,1.4147827727136262,1.7055705730384525,0.39761095088283915,0.4101335140625526,0.2145342593070918,0.5153637683698817,1.754977234431795,0.4891993484695554,13,49,2316.282758951187,531.2543888092041,1785.028370141983,64,0.01,0.1,0.001,false
15,0.4195951901451731,0.420527562950074,0.4184921840250013,1.4317408713899544,1.4147827727136262,1.46720048313178,0.41245818835347836,0.4101335140625526,0.4104593212462351,0.5153637683698817,1.754977234431795,0.4891993484695554,45,65,2733.4100689888,512.0321130752563,2221.3779559135437,64,0.01,0.02,0.001,true
16,0.40036832157991054,0.420527562950074,0.36228835098579837,1.4147838882887203,1.4147827727136262,1.5251526357183023,0.4007037615561093,0.4101335140625526,0.35264464128847184,0.5153637683698817,1.754977234431795,0.4891993484695554,5,46,2329.411446094513,531.8302919864655,1797.5811541080475,64,0.01,0.02,0.001,false
17,0.3469396304953225,0.420527562950074,0.346938875448221,1.4502210895662753,1.4147827727136262,1.4502227007912403,0.36085531206441646,0.4101335140625526,0.3608562559986619,0.5153637683698817,1.754977234431795,0.4891993484695554,77,77,2691.0452060699463,528.0147771835327,2163.0304288864136,64,0.01,0.0,0.1,true
