ds,median,lo-90,hi-90
2022-11-04 03:00:00,98.74664306640625,70.83207702636719,115.2750473022461
2022-11-04 04:00:00,98.14612579345703,75.08332061767578,123.32305908203125
2022-11-04 05:00:00,110.41922760009766,91.92878723144531,139.27101135253906
2022-11-04 06:00:00,130.86883544921875,113.14015197753906,161.05650329589844
2022-11-04 07:00:00,149.7454071044922,125.47650909423828,177.33175659179688
2022-11-04 08:00:00,153.78175354003906,127.11690521240234,184.9002685546875
2022-11-04 09:00:00,146.13494873046875,120.38379669189453,180.11669921875
2022-11-04 10:00:00,135.61500549316406,112.65045928955078,170.1826934814453
2022-11-04 11:00:00,131.9012908935547,98.57503509521484,160.17874145507812
2022-11-04 12:00:00,126.8604736328125,99.16581726074219,155.46875
2022-11-04 13:00:00,124.62834930419922,100.9254379272461,155.48252868652344
2022-11-04 14:00:00,126.66729736328125,105.06307220458984,156.38262939453125
2022-11-04 15:00:00,129.6541290283203,109.44715881347656,163.20245361328125
2022-11-04 16:00:00,141.5106658935547,117.07965850830078,174.356689453125
2022-11-04 17:00:00,153.92213439941406,125.10565185546875,189.1954803466797
2022-11-04 18:00:00,160.1459503173828,126.44363403320312,199.39979553222656
2022-11-04 19:00:00,157.9158172607422,126.31756591796875,198.09103393554688
2022-11-04 20:00:00,144.70184326171875,114.81278228759766,185.2413787841797
2022-11-04 21:00:00,128.54640197753906,103.54023742675781,162.70420837402344
2022-11-04 22:00:00,117.7465591430664,87.97434997558594,147.18905639648438
2022-11-04 23:00:00,111.90453338623047,76.93119812011719,136.57260131835938
2022-11-05 00:00:00,155.87750244140625,140.42388916015625,184.7703857421875
2022-11-05 01:00:00,148.94143676757812,129.85543823242188,178.85910034179688
2022-11-05 02:00:00,142.76837158203125,117.2750015258789,167.8614501953125
2022-11-05 03:00:00,137.0617218017578,106.39047241210938,165.36386108398438
2022-11-05 04:00:00,132.64590454101562,106.7305908203125,165.33514404296875
2022-11-05 05:00:00,133.94845581054688,107.34160614013672,170.72128295898438
2022-11-05 06:00:00,140.50669860839844,116.07955932617188,177.05789184570312
2022-11-05 07:00:00,151.0478973388672,124.64671325683594,187.24142456054688
2022-11-05 08:00:00,162.31320190429688,131.091064453125,197.09576416015625
2022-11-05 09:00:00,165.7173309326172,134.23175048828125,200.02084350585938
2022-11-05 10:00:00,165.41514587402344,130.65023803710938,202.108642578125
2022-11-05 11:00:00,161.50418090820312,118.22400665283203,198.283203125
2022-11-05 12:00:00,158.34454345703125,112.57837677001953,196.2654266357422
2022-11-05 13:00:00,154.69943237304688,110.34793090820312,195.0721435546875
2022-11-05 14:00:00,151.3278045654297,111.45292663574219,193.95518493652344
2022-11-05 15:00:00,149.984130859375,118.25590515136719,196.17037963867188
2022-11-05 16:00:00,160.29481506347656,123.4738998413086,201.1894073486328
2022-11-05 17:00:00,172.07818603515625,137.76988220214844,215.75506591796875
2022-11-05 18:00:00,182.06060791015625,139.10604858398438,229.13992309570312
2022-11-05 19:00:00,184.42776489257812,142.91802978515625,232.01332092285156
2022-11-05 20:00:00,176.41915893554688,132.9895782470703,224.54461669921875
2022-11-05 21:00:00,158.44097900390625,116.1643295288086,209.2379150390625
2022-11-05 22:00:00,142.90878295898438,94.84403991699219,191.00559997558594
2022-11-05 23:00:00,135.72718811035156,82.16990661621094,175.85885620117188
2022-11-06 00:00:00,88.40721130371094,62.18018341064453,120.8768310546875
2022-11-06 01:00:00,83.60398864746094,49.07671356201172,115.60504913330078
2022-11-06 02:00:00,78.03677368164062,26.546401977539062,105.33861541748047
2022-11-06 03:00:00,69.66607666015625,11.019325256347656,98.15387725830078
2022-11-06 04:00:00,64.95828247070312,8.691444396972656,95.40445709228516
2022-11-06 05:00:00,61.1862907409668,4.602386474609375,96.31181335449219
2022-11-06 06:00:00,63.95110321044922,14.258659362792969,97.93309020996094
2022-11-06 07:00:00,71.18937683105469,18.36785888671875,105.30361938476562
2022-11-06 08:00:00,81.49457550048828,25.941139221191406,116.91729736328125
2022-11-06 09:00:00,86.62408447265625,30.251968383789062,122.74066925048828
2022-11-06 10:00:00,84.9665756225586,25.535919189453125,130.55447387695312
2022-11-06 11:00:00,82.66808319091797,20.35578155517578,133.34994506835938
2022-11-06 12:00:00,87.53089904785156,11.020599365234375,132.50155639648438
2022-11-06 13:00:00,90.59176635742188,20.015121459960938,131.9991455078125
2022-11-06 14:00:00,93.30787658691406,34.08697509765625,138.15289306640625
2022-11-06 15:00:00,101.57433319091797,59.54383087158203,149.7266845703125
2022-11-06 16:00:00,121.9480972290039,81.06689453125,169.48272705078125
2022-11-06 17:00:00,142.697265625,106.60790252685547,190.22259521484375
2022-11-06 18:00:00,155.45285034179688,117.53501892089844,202.83164978027344
2022-11-06 19:00:00,160.40878295898438,124.10430145263672,207.1680908203125
2022-11-06 20:00:00,147.5609130859375,110.76717376708984,197.6853790283203
2022-11-06 21:00:00,128.80641174316406,94.49449920654297,180.56617736816406
2022-11-06 22:00:00,114.93306732177734,75.32014465332031,160.44944763183594
2022-11-06 23:00:00,104.24881744384766,63.16215133666992,141.71466064453125
2022-11-07 00:00:00,68.69733428955078,31.454849243164062,97.49627685546875
2022-11-07 01:00:00,60.89594268798828,14.348472595214844,94.78836822509766
2022-11-07 02:00:00,57.483455657958984,5.939384460449219,94.14117431640625
2022-11-07 03:00:00,59.908302307128906,2.4425430297851562,96.28288269042969
2022-11-07 04:00:00,68.62161254882812,26.283966064453125,110.1158676147461
2022-11-07 05:00:00,94.11427307128906,55.66681671142578,143.8924102783203
2022-11-07 06:00:00,127.76856231689453,89.58645629882812,171.65533447265625
2022-11-07 07:00:00,151.7872314453125,109.48628997802734,202.04881286621094
2022-11-07 08:00:00,160.87237548828125,120.62864685058594,218.43685913085938
2022-11-07 09:00:00,172.22569274902344,127.13626098632812,222.23220825195312
2022-11-07 10:00:00,165.20144653320312,112.83316040039062,226.3994903564453
2022-11-07 11:00:00,156.3359832763672,115.3070297241211,220.73712158203125
2022-11-07 12:00:00,149.00083923339844,106.87366485595703,210.70867919921875
2022-11-07 13:00:00,149.18450927734375,115.07945251464844,208.15890502929688
2022-11-07 14:00:00,157.9093017578125,114.32264709472656,215.22970581054688
2022-11-07 15:00:00,163.88607788085938,131.5695037841797,222.22280883789062
2022-11-07 16:00:00,176.34368896484375,132.73675537109375,239.7041015625
2022-11-07 17:00:00,189.53367614746094,136.2976837158203,257.6510009765625
2022-11-07 18:00:00,193.23660278320312,138.6290283203125,266.7239685058594
2022-11-07 19:00:00,189.95364379882812,139.1411895751953,255.21022033691406
2022-11-07 20:00:00,171.49513244628906,125.28337097167969,232.9088134765625
2022-11-07 21:00:00,143.91506958007812,107.2008285522461,206.0404052734375
2022-11-07 22:00:00,127.76162719726562,90.30643463134766,183.63558959960938
2022-11-07 23:00:00,116.29681396484375,70.14264678955078,163.72235107421875
2022-11-08 00:00:00,59.36335372924805,8.853851318359375,90.8584976196289
2022-11-08 01:00:00,55.26709747314453,-7.814582824707031,91.52606964111328
2022-11-08 02:00:00,54.53599548339844,-20.26227569580078,89.68716430664062
2022-11-08 03:00:00,52.32925033569336,-19.395065307617188,95.42268371582031
2022-11-08 04:00:00,60.98150634765625,-1.2352447509765625,109.02230072021484
2022-11-08 05:00:00,85.53907775878906,32.773834228515625,141.29074096679688
2022-11-08 06:00:00,117.05964660644531,70.37203979492188,174.95919799804688
2022-11-08 07:00:00,145.48023986816406,89.39935302734375,202.38961791992188
2022-11-08 08:00:00,153.46124267578125,97.11738586425781,220.99481201171875
2022-11-08 09:00:00,151.47940063476562,91.95240020751953,220.3289794921875
2022-11-08 10:00:00,143.97825622558594,77.34571838378906,214.7750244140625
2022-11-08 11:00:00,136.01296997070312,63.86054611206055,204.6458740234375
2022-11-08 12:00:00,126.2139892578125,61.54428482055664,193.70774841308594
2022-11-08 13:00:00,127.85586547851562,69.11654663085938,185.44580078125
2022-11-08 14:00:00,132.30548095703125,75.4273681640625,197.71620178222656
2022-11-08 15:00:00,140.45071411132812,92.98238372802734,212.40028381347656
2022-11-08 16:00:00,160.6737060546875,94.69796752929688,234.19790649414062
2022-11-08 17:00:00,179.0913848876953,102.4925765991211,259.1672668457031
2022-11-08 18:00:00,181.12368774414062,100.196533203125,263.18572998046875
2022-11-08 19:00:00,173.91534423828125,89.0008544921875,249.27325439453125
2022-11-08 20:00:00,148.5602569580078,68.09615325927734,220.79891967773438
2022-11-08 21:00:00,114.71588134765625,45.52678680419922,187.96990966796875
2022-11-08 22:00:00,91.27238464355469,22.48650360107422,162.2645263671875
2022-11-08 23:00:00,82.1125259399414,6.9676361083984375,139.11581420898438
2022-11-09 00:00:00,97.35175323486328,55.15945816040039,122.10276794433594
2022-11-09 01:00:00,91.33097076416016,42.745750427246094,119.71624755859375
2022-11-09 02:00:00,85.1097412109375,22.743637084960938,110.73920440673828
2022-11-09 03:00:00,81.58942413330078,20.744155883789062,112.52383422851562
2022-11-09 04:00:00,80.29380798339844,24.822830200195312,118.20278930664062
2022-11-09 05:00:00,96.23049926757812,47.314090728759766,137.5020294189453
2022-11-09 06:00:00,122.30581665039062,77.4237060546875,168.38064575195312
2022-11-09 07:00:00,149.6891632080078,98.23513793945312,192.53573608398438
2022-11-09 08:00:00,162.58135986328125,108.96910095214844,212.25228881835938
2022-11-09 09:00:00,159.0027618408203,107.83600616455078,217.0565185546875
2022-11-09 10:00:00,151.6603240966797,96.23792266845703,210.2982177734375
2022-11-09 11:00:00,143.90098571777344,75.49139404296875,198.544921875
2022-11-09 12:00:00,135.6600341796875,67.7742919921875,188.87388610839844
2022-11-09 13:00:00,133.32577514648438,69.27709197998047,184.08865356445312
2022-11-09 14:00:00,135.3563995361328,77.50052642822266,190.23046875
2022-11-09 15:00:00,143.70367431640625,92.0221176147461,206.12167358398438
2022-11-09 16:00:00,162.5025634765625,104.77891540527344,222.42813110351562
2022-11-09 17:00:00,179.83309936523438,116.96861267089844,243.16473388671875
2022-11-09 18:00:00,184.35983276367188,114.44552612304688,251.36508178710938
2022-11-09 19:00:00,176.7642364501953,103.06620025634766,240.78277587890625
2022-11-09 20:00:00,151.01535034179688,80.40554809570312,215.25924682617188
2022-11-09 21:00:00,124.12971496582031,57.89850997924805,185.9644317626953
2022-11-09 22:00:00,108.30702209472656,33.96612548828125,162.4898681640625
2022-11-09 23:00:00,98.79306030273438,22.888526916503906,148.76731872558594
2022-11-10 00:00:00,100.29131317138672,61.26288986206055,128.6998291015625
2022-11-10 01:00:00,89.35034942626953,44.920928955078125,119.41033172607422
2022-11-10 02:00:00,78.99494171142578,17.84276580810547,106.48595428466797
2022-11-10 03:00:00,70.13375854492188,7.198143005371094,102.56402587890625
2022-11-10 04:00:00,66.85995483398438,0.8411331176757812,104.73179626464844
2022-11-10 05:00:00,78.84473419189453,19.114479064941406,117.52497863769531
2022-11-10 06:00:00,102.64442443847656,40.57868957519531,147.90890502929688
2022-11-10 07:00:00,131.24354553222656,65.35436248779297,174.06585693359375
2022-11-10 08:00:00,144.26168823242188,76.93208312988281,188.03030395507812
2022-11-10 09:00:00,142.03077697753906,74.88447570800781,189.276611328125
2022-11-10 10:00:00,129.13372802734375,59.8855094909668,182.20509338378906
2022-11-10 11:00:00,123.43075561523438,31.22571563720703,169.2972412109375
2022-11-10 12:00:00,113.78034973144531,15.424766540527344,160.427490234375
2022-11-10 13:00:00,105.19998168945312,9.592979431152344,157.23590087890625
2022-11-10 14:00:00,102.9959716796875,16.195968627929688,155.98287963867188
2022-11-10 15:00:00,104.9106674194336,28.02521514892578,167.2217254638672
2022-11-10 16:00:00,122.78182220458984,45.919349670410156,181.09461975097656
2022-11-10 17:00:00,145.5593719482422,70.55397033691406,204.5696563720703
2022-11-10 18:00:00,160.06271362304688,80.89173889160156,226.4967041015625
2022-11-10 19:00:00,161.26339721679688,86.06897735595703,225.17001342773438
2022-11-10 20:00:00,141.63441467285156,71.42890930175781,209.06344604492188
2022-11-10 21:00:00,115.36275482177734,49.05517578125,179.03147888183594
2022-11-10 22:00:00,98.86909484863281,23.560989379882812,154.7027587890625
2022-11-10 23:00:00,85.12173461914062,7.958770751953125,136.2001953125
2022-11-11 00:00:00,95.44197082519531,62.847991943359375,125.14350128173828
2022-11-11 01:00:00,85.40402221679688,47.21464538574219,116.8363037109375
2022-11-11 02:00:00,78.67230224609375,21.38086700439453,103.69466400146484
2022-11-11 03:00:00,70.26698303222656,6.886970520019531,94.96808624267578
2022-11-11 04:00:00,65.06535339355469,1.042205810546875,96.7495346069336
2022-11-11 05:00:00,70.08448028564453,8.623069763183594,105.4587631225586
2022-11-11 06:00:00,84.72016906738281,22.616058349609375,125.07670593261719
2022-11-11 07:00:00,104.67715454101562,35.352996826171875,141.6224365234375
2022-11-11 08:00:00,111.03120422363281,31.7667236328125,145.9572296142578
2022-11-11 09:00:00,101.9356918334961,19.086334228515625,139.99093627929688
2022-11-11 10:00:00,83.7138671875,3.5841445922851562,134.04412841796875
2022-11-11 11:00:00,76.16539001464844,-24.39886474609375,121.00521087646484
2022-11-11 12:00:00,68.77601623535156,-39.88740539550781,112.47615051269531
2022-11-11 13:00:00,62.73949432373047,-39.909454345703125,110.98030090332031
2022-11-11 14:00:00,62.48164749145508,-24.523757934570312,113.61190032958984
2022-11-11 15:00:00,70.13251495361328,-3.5295181274414062,126.19874572753906
2022-11-11 16:00:00,96.58599853515625,24.09375762939453,144.37564086914062
2022-11-11 17:00:00,121.63446807861328,54.49762725830078,168.42584228515625
2022-11-11 18:00:00,136.80162048339844,69.98522186279297,185.28482055664062
2022-11-11 19:00:00,140.3483123779297,79.4774169921875,192.6175537109375
2022-11-11 20:00:00,125.02435302734375,64.96772766113281,184.15386962890625
2022-11-11 21:00:00,107.00767517089844,47.13890075683594,163.27395629882812
2022-11-11 22:00:00,93.1546859741211,24.97046661376953,144.81021118164062
2022-11-11 23:00:00,82.23681640625,8.687522888183594,129.19200134277344
2022-11-12 00:00:00,108.06878662109375,86.31814575195312,135.35882568359375
2022-11-12 01:00:00,101.23382568359375,72.60618591308594,127.25750732421875
2022-11-12 02:00:00,96.5355224609375,51.62539291381836,116.0875473022461
2022-11-12 03:00:00,87.81466674804688,39.73219299316406,106.29804229736328
2022-11-12 04:00:00,80.41126251220703,35.647666931152344,106.53262329101562
2022-11-12 05:00:00,79.82543182373047,37.00062561035156,108.9011459350586
2022-11-12 06:00:00,85.44868469238281,47.1666259765625,117.90290832519531
2022-11-12 07:00:00,97.41969299316406,55.97760009765625,129.3016357421875
2022-11-12 08:00:00,104.43731689453125,58.09538269042969,138.03573608398438
2022-11-12 09:00:00,101.31898498535156,51.79314422607422,137.42626953125
2022-11-12 10:00:00,94.48326110839844,41.390480041503906,134.80117797851562
2022-11-12 11:00:00,88.79350280761719,25.052696228027344,128.0902862548828
2022-11-12 12:00:00,86.46410369873047,14.817451477050781,124.40316772460938
2022-11-12 13:00:00,83.32188415527344,17.834976196289062,123.09717559814453
2022-11-12 14:00:00,85.88436126708984,31.465805053710938,126.2576675415039
2022-11-12 15:00:00,93.27823638916016,50.87282943725586,137.0440216064453
2022-11-12 16:00:00,114.62708282470703,71.86503601074219,154.65536499023438
2022-11-12 17:00:00,134.23675537109375,96.07195281982422,175.86387634277344
2022-11-12 18:00:00,147.27017211914062,100.72526550292969,187.57040405273438
2022-11-12 19:00:00,146.7918701171875,103.98648071289062,191.28271484375
2022-11-12 20:00:00,132.29476928710938,91.57734680175781,181.91551208496094
2022-11-12 21:00:00,114.46192932128906,72.92631530761719,164.34371948242188
2022-11-12 22:00:00,102.66024780273438,52.08802795410156,145.77435302734375
2022-11-12 23:00:00,94.00048828125,39.18812561035156,129.59829711914062
2022-11-13 00:00:00,142.3629150390625,132.3032684326172,171.4199676513672
2022-11-13 01:00:00,135.52976989746094,119.59033966064453,164.16241455078125
2022-11-13 02:00:00,130.2944793701172,99.86143493652344,154.475830078125
2022-11-13 03:00:00,120.90767669677734,86.14537811279297,144.6463165283203
2022-11-13 04:00:00,115.169677734375,83.06758880615234,142.13595581054688
2022-11-13 05:00:00,113.0818862915039,81.33926391601562,142.10708618164062
2022-11-13 06:00:00,115.72770690917969,89.34208679199219,146.29234313964844
2022-11-13 07:00:00,125.34627532958984,96.68560028076172,156.8065185546875
2022-11-13 08:00:00,137.3178253173828,103.16384887695312,168.87791442871094
2022-11-13 09:00:00,139.44236755371094,103.67277526855469,172.26109313964844
2022-11-13 10:00:00,139.45211791992188,99.23649597167969,175.66290283203125
2022-11-13 11:00:00,137.96070861816406,90.7173080444336,174.05364990234375
2022-11-13 12:00:00,136.68792724609375,85.13078308105469,177.13404846191406
2022-11-13 13:00:00,137.0515594482422,90.25882720947266,178.76507568359375
2022-11-13 14:00:00,138.4136199951172,98.86463165283203,179.53671264648438
2022-11-13 15:00:00,144.4879913330078,117.35589599609375,188.1136474609375
2022-11-13 16:00:00,161.28981018066406,132.11184692382812,201.30181884765625
2022-11-13 17:00:00,180.35617065429688,154.22706604003906,221.2865447998047
2022-11-13 18:00:00,194.46856689453125,160.88136291503906,237.82363891601562
2022-11-13 19:00:00,197.0432891845703,167.44244384765625,242.17376708984375
2022-11-13 20:00:00,185.03512573242188,155.6388397216797,232.9219512939453
2022-11-13 21:00:00,165.40289306640625,139.4921417236328,214.80242919921875
2022-11-13 22:00:00,150.4784393310547,117.14852905273438,192.7503204345703
2022-11-13 23:00:00,140.45382690429688,101.39397430419922,175.1243133544922
2022-11-14 00:00:00,134.5252227783203,109.55988311767578,159.99281311035156
2022-11-14 01:00:00,127.58509826660156,95.73140716552734,154.21942138671875
2022-11-14 02:00:00,123.24771881103516,81.51072692871094,149.524169921875
2022-11-14 03:00:00,123.50604248046875,78.06997680664062,150.24378967285156
2022-11-14 04:00:00,129.31436157226562,96.05575561523438,166.7010498046875
2022-11-14 05:00:00,149.05874633789062,124.9297866821289,192.11083984375
2022-11-14 06:00:00,177.22555541992188,152.00802612304688,221.59597778320312
2022-11-14 07:00:00,198.11672973632812,166.47096252441406,244.6750946044922
2022-11-14 08:00:00,206.94342041015625,170.76528930664062,259.15411376953125
2022-11-14 09:00:00,207.42337036132812,168.59503173828125,261.2727355957031
2022-11-14 10:00:00,199.6336212158203,157.46539306640625,256.14349365234375
2022-11-14 11:00:00,191.97439575195312,149.66854858398438,245.4293212890625
2022-11-14 12:00:00,184.52935791015625,147.68832397460938,236.09097290039062
2022-11-14 13:00:00,185.36715698242188,156.99655151367188,228.554931640625
2022-11-14 14:00:00,192.13284301757812,157.8705291748047,239.21728515625
2022-11-14 15:00:00,196.82174682617188,174.44337463378906,252.63812255859375
2022-11-14 16:00:00,217.37939453125,180.1914520263672,275.2298583984375
2022-11-14 17:00:00,240.53897094726562,189.43235778808594,303.45318603515625
2022-11-14 18:00:00,247.60610961914062,189.2116241455078,309.38787841796875
2022-11-14 19:00:00,241.91143798828125,187.2660369873047,297.65521240234375
2022-11-14 20:00:00,214.94662475585938,165.41722106933594,272.88092041015625
2022-11-14 21:00:00,181.0428466796875,146.5181427001953,236.5653076171875
2022-11-14 22:00:00,166.74966430664062,129.65000915527344,214.0294189453125
2022-11-14 23:00:00,156.5665740966797,113.77464294433594,193.65484619140625
2022-11-15 00:00:00,144.1195831298828,118.10613250732422,171.72755432128906
2022-11-15 01:00:00,139.8273162841797,108.42561340332031,168.68380737304688
2022-11-15 02:00:00,135.40611267089844,94.18865203857422,161.6691131591797
2022-11-15 03:00:00,136.51995849609375,94.281982421875,166.60496520996094
2022-11-15 04:00:00,142.12832641601562,105.5891342163086,180.04693603515625
2022-11-15 05:00:00,161.1472625732422,130.931396484375,204.21536254882812
2022-11-15 06:00:00,185.90040588378906,157.5931396484375,239.2358856201172
2022-11-15 07:00:00,211.57916259765625,174.73294067382812,263.3475036621094
2022-11-15 08:00:00,222.25857543945312,178.79945373535156,277.82830810546875
2022-11-15 09:00:00,215.24044799804688,173.33590698242188,277.02276611328125
2022-11-15 10:00:00,202.62518310546875,161.01617431640625,268.1671142578125
2022-11-15 11:00:00,195.70806884765625,141.56536865234375,253.30221557617188
2022-11-15 12:00:00,187.5317840576172,138.42576599121094,243.24313354492188
2022-11-15 13:00:00,187.57901000976562,142.4912567138672,239.5933837890625
2022-11-15 14:00:00,192.75030517578125,148.09703063964844,250.43653869628906
2022-11-15 15:00:00,198.92855834960938,162.9508514404297,265.3333740234375
2022-11-15 16:00:00,222.69537353515625,175.17156982421875,287.4881286621094
2022-11-15 17:00:00,244.6534423828125,188.2076416015625,315.76788330078125
2022-11-15 18:00:00,255.8348388671875,188.17025756835938,325.09344482421875
2022-11-15 19:00:00,249.67486572265625,185.8207244873047,315.6336669921875
2022-11-15 20:00:00,222.55429077148438,161.578857421875,290.4293518066406
2022-11-15 21:00:00,186.32150268554688,140.85060119628906,245.9034423828125
2022-11-15 22:00:00,164.86825561523438,113.87980651855469,214.85162353515625
2022-11-15 23:00:00,152.69229125976562,97.64985656738281,192.74424743652344
2022-11-16 00:00:00,135.022216796875,96.67481231689453,162.01889038085938
2022-11-16 01:00:00,129.39163208007812,83.10992431640625,158.10458374023438
2022-11-16 02:00:00,125.66337585449219,64.35759735107422,155.52197265625
2022-11-16 03:00:00,126.09801483154297,65.49559783935547,157.4365997314453
2022-11-16 04:00:00,130.8404998779297,81.38288116455078,171.68130493164062
2022-11-16 05:00:00,151.55213928222656,112.23472595214844,199.08763122558594
2022-11-16 06:00:00,181.63873291015625,144.75250244140625,234.71688842773438
2022-11-16 07:00:00,209.41708374023438,163.93698120117188,262.57830810546875
2022-11-16 08:00:00,218.20819091796875,170.8729705810547,281.5023498535156
2022-11-16 09:00:00,214.14486694335938,166.01234436035156,281.1883544921875
2022-11-16 10:00:00,205.1947784423828,152.93946838378906,271.08392333984375
2022-11-16 11:00:00,195.35179138183594,135.7162322998047,258.96343994140625
2022-11-16 12:00:00,187.43637084960938,135.92108154296875,246.564453125
2022-11-16 13:00:00,187.52044677734375,142.931884765625,238.44155883789062
2022-11-16 14:00:00,191.05499267578125,149.9482879638672,251.9451446533203
2022-11-16 15:00:00,200.81661987304688,167.846435546875,268.141845703125
2022-11-16 16:00:00,224.34255981445312,174.38656616210938,291.01220703125
2022-11-16 17:00:00,244.90579223632812,182.1498565673828,315.13616943359375
