a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_train_time,b_train_time_WS,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
18,0.33596071984571907,0.420527562950074,0.33596573075871916,1.5077523463434757,1.4147827727136262,1.5074424276144542,0.3447661009217886,0.4101335140625526,0.34476403045587656,0.5153637683698817,1.754977234431795,0.4891993484695554,47,50,2112.2538211345673,510.6188771724701,1601.6349439620972,64,0.001,0.0,0.1,false
19,0.4226104109645399,0.420527562950074,0.41815395218043205,1.431475918689705,1.4147827727136262,1.4589040427263358,0.41061707051446694,0.4101335140625526,0.41059163154795697,0.5153637683698817,1.754977234431795,0.4891993484695554,26,45,2383.256585121155,518.3004961013794,1864.9560890197754,64,0.001,0.02,0.1,true
20,0.41952672639230904,0.420527562950074,0.4151130301055801,1.474255532260777,1.4147827727136262,1.478120414065148,0.4076387023857715,0.4101335140625526,0.40533006573044883,0.5153637683698817,1.754977234431795,0.4891993484695554,32,44,2091.8450491428375,518.369754076004,1573.4752950668335,64,0.001,0.02,0.1,false
21,0.4393021375095496,0.420527562950074,0.41593144890150735,1.4810614361780052,1.4147827727136262,1.4716949304476277,0.41679278377837115,0.4101335140625526,0.4110560015884752,0.5153637683698817,1.754977234431795,0.4891993484695554,25,45,2356.089285850525,529.9180819988251,1826.1712038516998,64,0.001,0.1,0.1,true
22,0.4015857841590167,0.420527562950074,0.4172393430420682,1.419463434830448,1.4147827727136262,1.5508811937937965,0.39638975717668234,0.4101335140625526,0.39467493697172396,0.5153637683698817,1.754977234431795,0.4891993484695554,5,44,2112.8866999149323,528.2784640789032,1584.608235836029,64,0.001,0.1,0.1,false
23,0.437419707629803,0.420527562950074,0.4053888780419235,1.4266620747673784,1.4147827727136262,1.4913263500228737,0.419471435018514,0.4101335140625526,0.40097890343425324,0.5153637683698817,1.754977234431795,0.4891993484695554,15,45,2217.0984251499176,523.8927021026611,1693.2057230472565,64,0.001,0.5,0.1,true
24,0.40098754027813,0.420527562950074,0.38993841829272946,1.434499966365773,1.4147827727136262,1.572731078770103,0.3811095053474469,0.4101335140625526,0.3666781837621611,0.5153637683698817,1.754977234431795,0.4891993484695554,5,44,2155.3017160892487,526.9192690849304,1628.3824470043182,64,0.001,0.5,0.1,false
25,0.257092914580608,0.420527562950074,-0.21104387737582186,1.1563503624635212,1.4147827727136262,-0.7750115092601071,0.26193032654427073,0.4101335140625526,-0.21436493692097058,0.5153637683698817,1.754977234431795,0.4891993484695554,1,45,2124.127930879593,532.6750841140747,1591.4528467655182,64,0.001,0.0,10.0,true
26,0.2410516227735553,0.420527562950074,-0.006390572200554612,1.1230283849831277,1.4147827727136262,0.5267909641903898,0.23939812158774876,0.4101335140625526,-0.009026844351829322,0.5153637683698817,1.754977234431795,0.4891993484695554,17,45,1987.9241399765015,509.71617007255554,1478.207969903946,64,0.001,0.0,10.0,false
27,0.41985791156621133,0.420527562950074,0.42052822028480086,1.4233204386427816,1.4147827727136262,1.4147828642570377,0.4101336910516391,0.4101335140625526,0.41013334402479384,0.5153637683698817,1.754977234431795,0.4891993484695554,23,45,2403.8810110092163,536.2029721736908,1867.6780388355255,64,0.001,0.02,10.0,true
28,0.420581943000101,0.420527562950074,0.4205290065970333,1.4146799976645372,1.4147827727136262,1.4147826433289223,0.4101328929474768,0.4101335140625526,0.4101333451819804,0.5153637683698817,1.754977234431795,0.4891993484695554,36,46,2216.089772939682,536.4657151699066,1679.6240577697754,64,0.001,0.02,10.0,false
29,0.4204809423268827,0.420527562950074,0.4205316822938878,1.4202977438183257,1.4147827727136262,1.4147833148135787,0.4101335183875292,0.4101335140625526,0.410132361273434,0.5153637683698817,1.754977234431795,0.4891993484695554,8,45,2286.033331155777,518.8310239315033,1767.2023072242737,64,0.001,0.1,10.0,true
30,0.421399400938407,0.420527562950074,0.42053314066191816,1.4153971386577178,1.4147827727136262,1.4147828081860263,0.4101319869129876,0.4101335140625526,0.41013236253495955,0.5153637683698817,1.754977234431795,0.4891993484695554,36,45,2113.205407857895,532.2244548797607,1580.9809529781342,64,0.001,0.1,10.0,false
31,0.4215121474429022,0.420527562950074,0.4205618395180637,1.4238339116938983,1.4147827727136262,1.4147882585972882,0.4101338803581134,0.4101335140625526,0.4101236844019076,0.5153637683698817,1.754977234431795,0.4891993484695554,24,45,2150.608514070511,532.3296301364899,1618.278883934021,64,0.001,0.5,10.0,true
32,0.4213622165105737,0.420527562950074,0.42056461881292306,1.4166334049160723,1.4147827727136262,1.4147875867418787,0.41012237625526704,0.4101335140625526,0.4101236940330182,0.5153637683698817,1.754977234431795,0.4891993484695554,37,45,2062.349745988846,512.1884500980377,1550.161295890808,64,0.001,0.5,10.0,false
