a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_time_WS,b_time_all,b_time_opti,b_time_val,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts,hp_ws
11,0.41417307316944996,0.420527562950074,0.4141721599647825,1.4177240812340015,1.4147827727136262,1.4177273044325824,0.4039748468917197,0.4101335140625526,0.40397516545909085,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,183.5464222431183,1330.1287307739258,763.7414448261261,364.3066668510437,1146.5823085308075,2,0,0.5,0.1,true,true
12,0.40493925253734964,0.420527562950074,0.4049399638805471,1.1424011481324765,1.4147827727136262,1.1424012961628982,0.397233168628351,0.4101335140625526,0.3972338837089522,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14286041259765625,1697.537414073944,1411.4572656154633,268.6941330432892,1697.3945536613464,2,0,0.5,0.1,true,false
13,0.4342382805723697,0.420527562950074,0.4342386194262726,1.4603416433315353,1.4147827727136262,1.4603422648841944,0.41787475477375446,0.4101335140625526,0.4178750268050311,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,203.81678819656372,1273.2431831359863,615.0347592830658,433.24898409843445,1069.4263949394226,2,0,0.1,0.1,true,true
14,0.441166910817244,0.420527562950074,0.44116689895316963,1.4447535702072694,1.4147827727136262,1.4447603079476936,0.4205253159475597,0.4101335140625526,0.42052575440468765,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14389395713806152,1840.2196400165558,1529.2942097187042,291.41557598114014,1840.0757460594177,2,0,0.1,0.1,true,false
15,0.4293586451251261,0.420527562950074,0.4293592354453981,1.4475486180058752,1.4147827727136262,1.4475490706219478,0.4138014796236458,0.4101335140625526,0.41380185342546083,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,197.2276427745819,1344.4884779453278,719.4267573356628,407.5973198413849,1147.2608351707458,2,0,0.02,0.1,true,true
16,0.4148940224758739,0.420527562950074,0.4148940120812643,1.427407113186749,1.4147827727136262,1.4274076093840327,0.4108874687628532,0.4101335140625526,0.4108879416708091,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14377808570861816,1823.9954228401184,1522.543836593628,284.92486095428467,1823.8516447544098,2,0,0.02,0.1,true,false
17,0.41417307316944996,0.420527562950074,0.4141721599647825,1.4177240812340015,1.4147827727136262,1.4177273044325824,0.4039748468917197,0.4101335140625526,0.40397516545909085,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,173.47185111045837,1136.0431580543518,654.7102551460266,287.95786690711975,962.5713069438934,4,0,0.0,0.1,true,true
18,0.35654164652471354,0.420527562950074,0.35654190203063174,1.3136013262038535,1.4147827727136262,1.3136017419238106,0.35374712967991484,0.4101335140625526,0.35374737650155375,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14390921592712402,1235.220094203949,938.4067499637604,273.3456859588623,1235.0761849880219,4,0,0.0,0.1,true,false
19,0.4044307095080253,0.420527562950074,0.40443156897605625,1.4243404324562317,1.4147827727136262,1.424341211847227,0.4085828663761901,0.4101335140625526,0.4085831632251744,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,179.55200171470642,1061.5600690841675,562.3867967128754,296.615562915802,882.0080673694611,4,0,0.5,0.1,true,true
20,0.42406500630053867,0.420527562950074,0.4240658832646953,1.3992644009662625,1.4147827727136262,1.3992651986598332,0.4111056362284595,0.4101335140625526,0.4111067734669729,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1435987949371338,1513.7160811424255,1355.0290884971619,140.14555096626282,1513.5724823474884,4,0,0.5,0.1,true,false
